Pike Street Shelter - Emergency,The Salvation Army,Pike Street Shelter - Emergency,Seattle,Seattle Council Dst 7,Emergency Shelter,Yes,,Yes,3552,6/3/2024,1,Single Adult Women,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Congregate - General,Yes - Three Meals and Snacks,Yes - Shared,No,Service Animal,No,Up to 90 Days,"Behavioral Health Referral Partners, Community Partners (GENERAL), Local Service Providers (GENERAL)",6/3/2024 1:35 PM
Veterans GPD Low-Demand,The Salvation Army,Veterans GPD Low-Demand,Seattle,Seattle,Safe Haven,No,,Yes,4182,6/3/2024,31,"Single Adult Men, Single Adult Women",Veterans,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:55 PM
Veterans Transitional Program,The Salvation Army,Veterans Transitional Program Hospital to Housing,Seattle,Seattle,Transitional Housing,No,,Yes,1720,6/3/2024,7,"Single Adult Men, Single Adult Women",Veterans,Yes,Yes - Undefined,Referral,Referral,Referral,"Congregate - General, Single Room Occupancy - General",Yes - Three Meals A Day,Yes- Unclear,No,Service Animal,N/A,Up to 2 Years,"King County Veterans Program, Local Service Providers (GENERAL), Veterans Administration",6/3/2024 11:12 AM
VTP Hospital to Housing,The Salvation Army,VTP Hospital to Housing,,,Transitional Housing,,,,,,7,"Single Adult Men, Single Adult Women",Veterans,,,,,,,,,,,,,,2/3/2025 4:54 PM
William Booth Center (TLP),The Salvation Army,William Booth Center (TLP),Seattle,Seattle,Transitional Housing,Yes,,Yes,1722,6/3/2024,43,Single Adult Men,General - No additional specificity,Yes,Yes - Part of case management,Partnering Agency,Partnering Agency,Formalized Partnerships,Single Room Occupancy - General,Yes - Three Meals A Day,Yes- Unclear,No,Service Animal,N/A,Up to 2 Years,Coordinated Entry,6/3/2024 11:14 AM
William Booth Shelter - Cascade,The Salvation Army,William Booth Shelter - Cascade,Seattle,Seattle Council Dst 2,Emergency Shelter,No,,Yes,3203,6/3/2024,5,Single Adult Men,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Congregate - Bunk Beds,Yes - Three Meals A Day,Yes - Shared,No,Service Animal,No,Up to 12 Months (Flexibility),Local Service Providers (GENERAL),6/3/2024 1:23 PM
William Booth Shelter - HSD City of Seattle,The Salvation Army,William Booth Shelter - HSD City of Seattle,Seattle,Seattle Council Dst 2,Emergency Shelter,Yes,,Yes,2552,6/3/2024,23,Single Adult Men,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Congregate - General,Yes - Three Meals A Day,Yes - Shared,No,Service Animal,No,90 Days to 180 Days,"Community Partners (GENERAL), Internal Agency Program Referral, Local Service Providers (GENERAL)",6/3/2024 1:17 PM
William Booth Shelter - King County,The Salvation Army,William Booth Shelter - King County,Seattle,Seattle Council Dst 2,Emergency Shelter,No,,Yes,2551,11/18/22,30,Single Adult Men,General - No additional specificity,Yes,Referral,Referral,Referral,Referral,Congregate - General,Yes - Three Meals A Day,Yes - Shared,No,Service Animal,No,90 Days to 180 Days,King County Veterans Program,6/20/2023 4:20 PM
Helen's Place,The Sophia Way,Helen's Place,East King County,Kirkland,Emergency Shelter,Yes,Bellevue,Yes,1733,11/18/22,40,Single Adult Women,General - No additional specificity,Yes,Referral,Referral,Referral,Referral,"Congregate - General, Congregate - Cubicles",Yes - Three Meals A Day,Yes - Shared,No,Service Animal,Yes - General,90 Days or Longer,"HOPE team, Local Service Providers (GENERAL), Word of Mouth",4/14/2023 10:13 AM
Nicky's House,The Sophia Way,Nicky's House,East King County,Undisclosed,Transitional Housing,No,,Yes,3974,6/3/2024,3,Single Adult Women,General - No additional specificity,Yes,Yes - Part of case management,Referral,Referral,Referral,Single Room Occupancy - Apartments,Kitchen Access,Yes - In-Unit,No,Service Animal,N/A,Up to 2 Years,Internal Agency Program Referral,6/3/2024 1:47 PM
Sophia Cottages-PH,The Sophia Way,Sophia Cottages-PH,East King County,Bellevue,Permanent Supportive Housing,,,,5161,6/10/2024,3,Single Adults (All Genders),,,,,,,,,,,,,,,2/3/2025 4:54 PM
Sophia's Place,The Sophia Way,Sophia's Place,East King County,Bellevue,Emergency Shelter,Yes,Bellevue,Yes,1648,5/31/2024,21,Single Adult Women,General - No additional specificity,Yes,Yes - Part of case management,Yes,"Referral, Partnering Agency","Referral, Yes - Visiting Nurse",Congregate - General,Yes - Three Meals A Day,Yes - Shared,No,Service Animal,Yes - General,Up to 6 Months,"HOPE team, Local Service Providers (GENERAL), Word of Mouth",5/31/2024 10:42 AM
Sophia's Place Day Center,The Sophia Way,Sophia's Place Day Center,East King County,Bellevue,Day Center,No,Bellevue,Yes,3316,11/18/22,,Single Adult Women,General - No additional specificity,Yes,Yes - Part of case management,Referral,Referral,Referral,N/A,Yes - Two Meals A Day,Yes - Shared,Unclear,Unclear,Unclear,N/A,Drop-in,4/14/2023 10:13 AM
Sophias Home-PH,The Sophia Way,Sophias Home-PH,East King County,,Transitional Housing,,,Yes,2001,6/10/2024,26,Single Adult Women,,,,,,,,,,,,,,,2/3/2025 4:57 PM
Avalon Place,Transitional Resources,Avalon Place,Seattle,Seattle,Permanent Supportive Housing,No,,Yes,2002,6/3/2024,11,"Single Adult Men, Single Adult Women",Individuals living with Serious Mental Illness,Yes,Yes - Undefined,Yes,Yes - Behavioral Health Specialist,Unclear,Single Room Occupancy - Apartments,Unclear,Yes- Unclear,Unclear,No,N/A,N/A,Unclear,6/3/2024 11:32 AM
Avalon Place II,Transitional Resources,Avalon Place II,Seattle,Seattle,Permanent Supportive Housing,No,,Yes,1736,6/3/2024,5,"Single Adult Men, Single Adult Women","Adults Exiting Psychiatric Treatment, Diversion From a Hospital",Yes,Yes - Undefined,No,No,No,Single Room Occupancy - Apartments,No,Yes- Unclear,Yes,No,N/A,N/A,Unclear,6/3/2024 11:20 AM
RISE at Yancy Street,Transitional Resources,RISE at Yancy Street,Seattle,,Permanent Supportive Housing,,,Yes,5101,6/10/2024,10,"Youth, Young Adult (18-24)",,,,,,,,,,,,,,,2/3/2025 4:57 PM
Capitol Hill Recovery,Union Gospel Mission,Capitol Hill Recovery,Seattle,Seattle,Transitional Housing,No,,Yes,5475,11/18/22,37,Single Adult Men,"Individuals with co-occuring SUD and mental illness, Returning from incarceration",Yes,Yes - Part of case management,No,Unclear,No,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,1/23/2025 5:29 PM
Hope Place,Union Gospel Mission,Hope Place,Seattle,Seattle Council Dst 2,Emergency Shelter,No,,No,3409,6/3/2024,123,Single Adult Women,Individuals living with Substance Use Disorder,Yes,Yes - Housing Navigator/Specialist,Yes,Yes - Behavioral Health Specialist,No,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,6/3/2024 1:30 PM
KentHope Link Women's Shelter (NP),Union Gospel Mission,KentHope Link Womens Shelter (NP),South King County,Kent,Transitional Housing,No,,No,3719,2/22/2024,19,"Single Adult Women, Women and Children",General - No additional specificity,Yes,Yes - Undefined,Referral,Referral,Yes - Visiting Nurse,Single Room Occupancy - Apartments,"Yes - Three Meals A Day, Units have Kitchens",Yes- Unclear,Yes,Service Animal,No,Up to 12 Months,Unclear,6/3/2024 1:40 PM
KentHope Women's Day Center,Union Gospel Mission,KentHope Women's Day Center,South King County,Kent,Day Center,No,,No,3719,2/22/2024,,"Single Adult Women, Women and Children",General - No additional specificity,Yes,Yes - Undefined,Referral,Referral,Yes - Visiting Nurse,,Yes - One Meal A Day,Yes- Unclear,Yes,Service Animal,No,N/A,Drop-in,2/22/2024 4:59 PM
Mens Recovery Program (Men's Shelter),Union Gospel Mission,Mens Recovery Program (Men's Shelter),Seattle,Seattle Council Dst 7,Emergency Shelter,No,,Yes,3863,6/3/2024,226,Single Adult Men,Individuals living with Substance Use Disorder,Yes,Yes - Part of case management,No,No,No,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,6/3/2024 1:41 PM
ReNovo,Union Gospel Mission,ReNovo,Seattle,Seattle,Transitional Housing,No,,No,3412,6/3/2024,25,Single Adult Women,"Domestic Violence, Individuals living with Substance Use Disorder",Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:30 PM
Riverton Place,Union Gospel Mission,Riverton Place,Seattle,Seattle Council Dst 2,Emergency Shelter,No,,Yes,3413,6/3/2024,250,Single Adult Men,Individuals living with Substance Use Disorder,Yes,Yes - Part of case management,No,No,No,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,6/3/2024 1:30 PM
Bridge Crisis Housing UIAT,United Indians of All Tribes,Bridge Crisis Housing UIAT,Seattle,Seattle,Transitional Housing,Yes,,Yes,3643,6/3/2024,25,Young Adult (18 - 21) or (18 - 25),Native American Serving,Yes,Yes - Part of case management,"Partnering Agency, Referral",Yes - Behavioral Health Specialist,Formalized Partnerships,Scattered Site,Yes - Three Meals A Day,Yes- Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:36 PM
Bridge Crisis Housing UIAT Rapid Re-Housing,United Indians of All Tribes,Bridge Crisis Housing UIAT Rapid Re-Housing,Countywide,N/A,Rapid Rehousing,No,,Yes,3637,6/3/2024,12,Young Adult (18 - 21) or (18 - 25),,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:35 PM
U District Safe Lot,University Heights,U District Safe Lot,Seattle,Seattle Council Dst 4,Safe Parking,No,,Yes,N/A,11/18/22,10,"Families with Children under 18, Families with Children at least one under 18, Single Adults (All Genders), Single Adults and Couples",Vehicle Residents in Passenger Vehicles,Yes,Yes - Undefined,No,No,No,Parking Space,Yes - Undefined,No,Yes,Yes,No,Unclear,Unclear,4/17/2023 2:11 PM
Harder House,Urban League of Seattle,Harder House,Seattle,Seattle,Transitional Housing,Yes,,Yes,1739,6/3/2024,7,Young Adult (18 - 21) or (18 - 25),Black/African-American Serving,Yes,Unclear,Unclear,Unclear,Unclear,Single Room Occupancy - General,"Kitchen Access, Units have Kitchens",Yes- Unclear,No,No,N/A,Up to 2 Years,Coordinated Entry,6/3/2024 11:20 AM
Safe Parking Pilot,Urban League of Seattle,Safe Parking Pilot,Seattle,Seattle Council Dst 3,Safe Parking,Yes,,Yes,4080,6/1/22,17,"Single Adult Women, Single Adult Men, Single Adults (All Genders), Single Adults and Couples",Vehicle Residents in Passenger Vehicles,Unclear,Unclear,Unclear,Unclear,Unclear,Parking Space,Unclear,No,Yes,Unclear,No,Unclear,Unclear,6/7/2023 11:08 AM
ULMS Young Adult Shelter,Urban League of Seattle,ULMS Young Adult Shelter,Seattle,Seattle Council Dst 3,Emergency Shelter,Yes,,Yes,4263,6/3/2024,25,Young Adult (18 - 21) or (18 - 25),Black/African-American Serving,Yes,Yes - Housing Navigator/Specialist,Unclear,Unclear,Unclear,Unclear,Yes - Undefined,Yes- Unclear,Yes,Service Animal,Yes - General,Unclear,"Community Partners (GENERAL), Drop-in, Self Referral",6/3/2024 1:57 PM
VASH - Bellevue A,VA Puget Sound Healthcare,VASH - Bellevue A,East King County,Bellevue,Permanent Supportive Housing,No,,No,3396,6/3/2024,21,"Single Adults (All Genders), Single Adult Women, Single Adult Men",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,Single Room Occupancy - General,Units have Kitchens,Yes - In-Unit,Unclear,Unclear,N/A,N/A,"Unclear, VA/VOLT",6/3/2024 1:29 PM
VASH - Bellevue B,VA Puget Sound Healthcare,VASH - Bellevue B,East King County,Bellevue,Permanent Supportive Housing,No,,No,3400,6/10/2024,8,,,,,,,,Single Room Occupancy - General,,,,,,,,6/10/2024 10:10 AM
VASH - Federal Way A,VA Puget Sound Healthcare,VASH - Federal Way A,South King County,Federal Way,Permanent Supportive Housing,No,,No,3392,6/3/2024,17,"Single Adults (All Genders), Single Adult Women, Single Adult Men",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:28 PM
VASH - Federal Way B,VA Puget Sound Healthcare,VASH - Federal Way B,South King County,Federal Way,Permanent Housing,No,,No,,11/18/22,44,"Families with Children under 18, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Yes,Unclear,,Permanent Housing,VA/VOLT,4/14/2023 10:13 AM
VASH - Kent B,VA Puget Sound Healthcare,VASH - Kent B,South King County,Kent,Permanent Housing,No,,No,,11/18/22,36,"Single Adult Men, Single Adult Women, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,,Permanent Housing,VA/VOLT,4/14/2023 10:13 AM
VASH - Kirkland C,VA Puget Sound Healthcare,VASH - Kirkland C,East King County,Kirkland,Permanent Supportive Housing,No,,No,3398,6/3/2024,2,"Families with Children at least one under 18, Single Adult Women, Single Adult Men, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,Single Room Occupancy - General,Units have Kitchens,Yes - In-Unit,Unclear,Unclear,N/A,N/A,"Unclear, VA/VOLT",6/3/2024 1:29 PM
VASH - Lake Forest Park,VA Puget Sound Healthcare,VASH - Lake Forest Park,North King County,Lake Forest Park,Permanent Supportive Housing,No,,No,3395,6/3/2024,8,"Single Adults (All Genders), Single Adult Women, Single Adult Men",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:29 PM
VASH - Renton B,VA Puget Sound Healthcare,VASH - Renton B,South King County,Renton,Permanent Supportive Housing,No,,No,3394,6/3/2024,24,"Single Adults (All Genders), Single Adult Women, Single Adult Men",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:28 PM
VASH - Renton C,VA Puget Sound Healthcare,VASH - Renton C,South King County,Renton,Permanent Housing,No,,No,,11/18/22,58,"Families with Children under 18, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,,Permanent Housing,VA/VOLT,4/14/2023 10:13 AM
VASH - Renton D,VA Puget Sound Healthcare,VASH - Renton D,South King County,Renton,Permanent Supportive Housing,No,,No,5180,6/10/2024,13,"Single Adult Men, Single Adult Women, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,,Permanent Housing,VA/VOLT,6/10/2024 10:20 AM
VASH - SeaTac,VA Puget Sound Healthcare,VASH - SeaTac,South King County,SeaTac,Permanent Supportive Housing,No,,No,3391,6/3/2024,5,"Single Adults (All Genders), Single Adult Women, Single Adult Men",Veterans,Yes,Yes - Undefined,Yes,Yes - Behavioral Health Specialist,Unclear,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:28 PM
VASH - Shoreline B,VA Puget Sound Healthcare,VASH - Shoreline B,North King County,Shoreline,Permanent Housing,No,,No,,11/18/22,8,"Families with Children under 18, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,Single Room Occupancy - Apartments,Units have Kitchens,Yes - In-Unit,Unclear,Unclear,,Permanent Housing,VA/VOLT,4/14/2023 10:13 AM
VASH - Shoreline C,VA Puget Sound Healthcare,VASH - Shoreline C,North King County,Shoreline,Permanent Housing,No,,No,,11/18/22,25,"Families with Children under 18, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Partnering Agency,,Single Room Occupancy - Studio Apartments,Unclear,Unclear,Unclear,Unclear,,Permanent Housing,VA/VOLT,4/14/2023 10:13 AM
VASH - Tukwila,VA Puget Sound Healthcare,VASH - Tukwila,South King County,Tukwila,Permanent Supportive Housing,No,,No,3397,6/3/2024,36,"Families with Children at least one under 18, Single Adult Women, Single Adult Men, Single Adults (All Genders)",Veterans,Yes,Yes - Undefined,Yes,Unclear,Unclear,"Single Room Occupancy - Apartments, Single Room Occupancy - Studio Apartments",Units have Kitchens,Yes - In-Unit,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:29 PM
Families First,Valley Cities Counseling and Consultation,Families First,Seattle,Seattle,Permanent Supportive Housing,No,,Yes,2007,6/3/2024,46,Families with Children under 18,Children removed by CPS and/or about to be removed,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,"Yes - A part of case management, Yes - Behavioral Health Specialist",Formalized Partnerships,Voucher,Units have Kitchens,Yes- Unclear,No,Depends on Housing Management/Landlord,N/A,N/A,Coordinated Entry,6/3/2024 11:53 AM
Homeless Services Enhancement Program,Valley Cities Counseling and Consultation,Homeless Services Enhancement Program,Seattle,Seattle,Permanent Supportive Housing,No,,Yes,1740,6/3/2024,27,"Families with Children under 18, Single Adults and Couples",Veterans,Yes,Yes - Undefined,Referral,"Yes - Behavioral Health Specialist, Yes - A part of case management",Formalized Partnerships,Single Room Occupancy - General,Unclear,Yes- Unclear,No,Depends on Housing Management/Landlord,N/A,N/A,Coordinated Entry,6/3/2024 11:20 AM
Pathways First,Valley Cities Counseling and Consultation,Pathways First,Seattle,Seattle,Permanent Supportive Housing,No,,Yes,2148,6/3/2024,28,Families with Children at least one under 18,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Covered by Behavioral Health Specialist,"Yes - Behavioral Health Specialist, Yes - A part of case management",Formalized Partnerships,Voucher,Units have Kitchens,Yes- Unclear,No,Depends on Housing Management/Landlord,N/A,N/A,Coordinated Entry,6/3/2024 11:56 AM
Phoenix Rising,Valley Cities Counseling and Consultation,Phoenix Rising,South King County,Auburn,Permanent Supportive Housing,No,,Yes,2375,6/3/2024,24,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,"Yes - Behavioral Health Specialist, Yes - A part of case management",Formalized Partnerships,Single Room Occupancy - Studio Apartments,Yes - Two Meals A Day,Yes - In-Unit,No,Service Animal,N/A,Until 25th birthday,Coordinated Entry,6/3/2024 11:59 AM
Valley Cities Landing,Valley Cities Counseling and Consultation,Valley Cities Landing,South King County,Auburn,Permanent Supportive Housing,No,,Yes,1423,5/31/2024,24,"Single Adult Men, Single Adult Women","Veterans, Adults experiencing long-term homelessness and critical medical challenges",Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,"Yes - Behavioral Health Specialist, Yes - A part of case management",Formalized Partnerships,Single Room Occupancy - Studio Apartments,No,Yes - In-Unit,No,Service Animal,N/A,N/A,Coordinated Entry,5/31/2024 10:27 AM
Vine Maple Place,Vine Maple Place,Vine Maple Place,South East King County,Maple Valley,Emergency Shelter,No,"Auburn, Covington, Kent, Renton",No,4823,6/7/2024,89,Families with Children at least one under 18,General - No additional specificity,Yes,Yes - Part of case management,"Covered by Behavioral Health Specialist, Partnering Agency","Referral, Yes",No,Single Room Occupancy - Apartments,"Units have Kitchens, Community Partners - Food Pantries",Yes - In-Unit,No,Service Animal,Yes - General,Up to 90 Days,"211, Community Partners (GENERAL), Faith-Based Partners Referral Partner, Family Shelter Intake Line",6/7/2024 10:16 AM
Bailey-Boushay House Shelter,Virginia Mason Medical Center,Bailey-Boushay House Shelter,Seattle,Seattle Council Dst 3,Emergency Shelter,Yes,,Yes,3702,6/3/2024,35,Single Adults and Couples,HIV+ or the significant other/family of a HIV+ partner,Yes,Yes - Housing Navigator/Specialist,Yes,Yes - Behavioral Health Specialist,Yes - Health Services Team,Congregate - General,Yes - Undefined,Yes - Shared,Yes,Yes,Yes - General,Non-Time Limited,"Hospitals, Internal Agency Program Referral",6/3/2024 1:38 PM
Family Program (Shoreline),Vision House,Family Program (Shoreline),North King County,Shoreline,Transitional Housing,No,,No,3485,6/3/2024,38,Families with Children under 18,General - No additional specificity,Yes,Yes - Part of case management,Referral,Yes - Behavioral Health Specialist,Referral,Single Room Occupancy - Apartments,"Community Partners - Food Pantries, Units have Kitchens",Yes - In-Unit,Yes,No,N/A,Up to 12 Months (Flexibility),"Local Service Providers (GENERAL), School District, Word of Mouth",6/3/2024 1:35 PM
Vision House (Renton),Vision House,Vision House (Renton),South King County,Renton,Transitional Housing,No,,No,3418,6/3/2024,44,Families with Children under 18,General - No additional specificity,Yes,Yes - Part of case management,"Referral, Working on hiring on-site specialists",Yes - Behavioral Health Specialist,Referral,Single Room Occupancy - Apartments,"Community Partners - Food Pantries, Units have Kitchens",Yes - In-Unit,Yes,No,N/A,Up to 12 Months (Flexibility),"Local Service Providers (GENERAL), School District, Word of Mouth",6/3/2024 1:30 PM
Master Leasing Housing,Weld Seattle,Master Leasing Housing,Seattle,Seattle,Transitional Housing,No,,Yes,4500,6/3/2024,22,"Single Adult Men, Single Adult Women","In pro-active recovery drugs, alcohol, or behavioral health challenges, Returning from incarceration",Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Shared Room,Kitchen Access,Yes - Shared,No,No,N/A,Up to 12 Months (Flexibility),Unclear,6/3/2024 1:59 PM
Wellspring - Rapid ReHousing,Wellspring Family Services,Wellspring - Rapid ReHousing,Countywide,N/A,Rapid Rehousing,Yes,,Yes,2142,6/3/2024,55,Families with Children at least one under 18,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 11:56 AM
Wellspring HSSP - RRH,Wellspring Family Services,Wellspring HSSP - RRH,Countywide,N/A,Rapid Rehousing,No,,Yes,4221,6/3/2024,2,Youth,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:57 PM
WFS RRH Jobs and Housing,Wellspring Family Services,WFS RRH Jobs and Housing,Seattle,,Rapid Rehousing,,,Yes,4878,6/10/2024,21,Families with Children at least one under 18,,,,,,,,,,,,,,,2/3/2025 4:58 PM
Accelerator YMCA - New Arcadia PSH,YMCA of Greater Seattle,Accelerator YMCA - New Arcadia PSH,South King County,Auburn,Permanent Supportive Housing,No,King County (DCHS),Yes,4191,6/3/2024,15,Young Adult (18 - 21) or (18 - 25),Coming from Chronic Homelessness,Yes,Yes - Part of case management,"Covered by Behavioral Health Specialist, Yes",Yes - Behavioral Health Specialist,"Referral, Yes - Pop-up Clinic",Single Room Occupancy - General,Kitchen Access,Yes - Shared,No,No,N/A,Non-Time Limited,Coordinated Entry,6/3/2024 1:56 PM
Arcadia Dropin Center,YMCA of Greater Seattle,Arcadia Dropin Center,South King County,Auburn,Day Center,No,"Auburn, Burien, Covington, Kent",No,,4/14/23,,"Single Adults (All Genders), Young Adult (18 - 21) or (18 - 25)",General - No additional specificity,Yes,Yes - Undefined,Yes,Yes - A part of case management,Yes - Health Services Team,N/A,Yes - Undefined,Yes- Unclear,Yes,Service Animal,Yes - General,N/A,Unclear,9/11/2023 5:00 PM
ESG-CV Sea/King RRH for YA,YMCA of Greater Seattle,ESG-CV Sea/King RRH for YA,Countywide,,Rapid Rehousing,,,Yes,4642,6/10/2024,6,Young Adult (18-24),,,,,,,,,,,,,,,2/3/2025 4:58 PM
Home At Last,YMCA of Greater Seattle,Home At Last,Countywide,N/A,Permanent Supportive Housing,No,,Yes,1282,6/10/2024,26,Young Adult (18 - 21) or (18 - 25),"Coming from Chronic Homelessness, Individual Living with a Disability",Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Referral,Single Room Occupancy - General,Units have Kitchens,Yes - In-Unit,Yes,Depends on Housing Management/Landlord,N/A,Non-Time Limited,Coordinated Entry,6/10/2024 10:37 AM
Independent Youth Housing Program,YMCA of Greater Seattle,Independent Youth Housing Program,Countywide,N/A,Rapid Rehousing,No,,Yes,1750,6/3/2024,24,Young Adult (18 - 21) or (18 - 25),Foster Care Involved as a Youth,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Referral,Single Room Occupancy - General,Units have Kitchens,Yes - In-Unit,Yes,Depends on Housing Management/Landlord,N/A,Up to 18 Months,"Coordinated Entry, Self Referral",6/3/2024 11:20 AM
Sea/King RRH for YA - YMCA,YMCA of Greater Seattle,Sea/King RRH for YA - YMCA,Countywide,N/A,Rapid Rehousing,Yes,,Yes,2866,6/3/2024,31,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,Referral,Referral,Referral,Single Room Occupancy - General,Units have Kitchens,Yes - In-Unit,Possible,Depends on Housing Management/Landlord,N/A,Up to 2 Years,Coordinated Entry,6/3/2024 1:17 PM
Severson Program - CoC,YMCA of Greater Seattle,Severson Program - CoC,South King County,Auburn,Transitional Housing,Yes,,Yes,1194,5/31/2024,8,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,"Covered by Behavioral Health Specialist, Yes",Yes - Behavioral Health Specialist,Yes - Health Services Team,Shared House,No,Yes - Shared,No,No,Yes - General,Up to 2 Years,Coordinated Entry,5/31/2024 10:18 AM
Stepping Stones,YMCA of Greater Seattle,Stepping Stones,South King County,TBD,Transitional Housing,No,,Yes,3315,6/3/2024,5,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,"Covered by Behavioral Health Specialist, Yes",Referral,Referral,Scattered Site,No,Yes- Unclear,No,Yes,No,Up to 18 Months,Coordinated Entry,6/3/2024 1:24 PM
YMCA - Master Lease Transitional Housing,YMCA of Greater Seattle,YMCA - Master Lease Transitional Housing,Seattle,Seattle,Transitional Housing,No,,Yes,4312,6/3/2024,36,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Referral,Single Room Occupancy - Studio Apartments,No,Yes - In-Unit,No,No,N/A,Up to 2 Years,Coordinated Entry,6/3/2024 1:58 PM
YMCA Host Homes King County,YMCA of Greater Seattle,YMCA Host Homes King County,Countywide,,Transitional Housing,,,Yes,3658,6/10/2024,10,"Youth, Young Adult (18-24)",,,,,,,,,,,,,,,2/3/2025 4:58 PM
YMCA New Arcadia Shelter (Nexus),YMCA of Greater Seattle,YMCA New Arcadia Shelter (Nexus),South King County,Auburn,Emergency Shelter,Yes,"Auburn, Burien, Covington, Kent",Yes,1192,5/31/2024,16,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Yes - Health Services Team,Congregate - General,Yes - Two Meals A Day,Yes- Unclear,Yes,No,Yes - General,Up to 30 Days,"Community Partners (GENERAL), Self Referral",5/31/2024 10:17 AM
YMCA of Greater Seattle,YMCA of Greater Seattle,YMCA of Greater Seattle,Seattle,Seattle,Day Center,Yes,,Yes,3186,4/14/23,,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Undefined,No,No,No,N/A,Yes - Undefined,Yes- Unclear,Yes,Service Animal,No,N/A,Self Referral,4/17/2023 2:24 PM
